"sample_time","facility","species","adipose_clip","lad_race","dna_race","cwt_race","cwt_tagcode","cwt_hatch","cwt_release_type","cwt_release_start","cwt_release_end","cwt_release_span_days","cwt_release_location","days_from_release_end_to_sample_time","count_duration_minutes","pumping_duration_minutes","sample_fraction","study_type","length","nfish","expanded_salvage","loss","dna_sample_id","genetic_probability","length_row_id","x14_day_omri"
"2025-04-15 04:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",26,30,120,0.25,"Normal count",101,1,4,2.88,NA,NA,1939376,-4104
"2025-04-15 06:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Fall","056500","CNFH","Production",2025-03-16,2025-03-16,1,"Battle Creek at CNFH",30,30,120,0.25,"Normal count",92,1,4,2.54,NA,NA,1939357,-4104
"2025-04-15 12:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","062203","SCARF","SJRRP",2025-02-20,2025-02-20,1,"San Joaquin River at Highway 140",54,30,120,0.25,"Normal count",125,1,4,2.88,NA,NA,1939380,-4104
"2025-04-15 13:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",26,30,60,0.5,"Normal count",88,1,2,8.35,NA,NA,1939306,-4104
"2025-04-15 15:00:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",82,1,4,16.67,"C250406SWP",0.68900001,1939304,-4104
"2025-04-15 18:00:00","CVP","Chinook Salmon","Unclipped","Fall","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",76,1,4,2.54,"C250413CVP",0.81300002,1939330,-4104
"2025-04-15 18:00:00","CVP","Chinook Salmon","Unclipped","Fall","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",78,1,4,2.54,"C250414CVP",0.60799998,1939331,-4104
"2025-04-15 18:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",85,1,4,2.54,"C250412CVP",0.34799999,1939332,-4104
"2025-04-15 18:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",26,30,120,0.25,"Normal count",90,1,4,2.54,NA,NA,1939333,-4104
"2025-04-15 18:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",26,30,120,0.25,"Normal count",98,1,4,2.54,NA,NA,1939334,-4104
"2025-04-15 18:00:00","SWP","Chinook Salmon","Unclipped","Fall","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,60,0.5,"Normal count",77,1,2,8.31,"C250407SWP",0.53600001,1939302,-4104
"2025-04-15 20:00:00","CVP","Chinook Salmon","Unclipped","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",76,1,4,2.54,NA,NA,1939325,-4104
"2025-04-15 20:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",80,1,4,2.54,"C250416CVP",0.48100001,1939326,-4104
"2025-04-15 20:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",26,30,120,0.25,"Normal count",87,1,4,2.54,NA,NA,1939327,-4104
"2025-04-15 20:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",92,1,4,2.54,"C250415CVP",0.92000002,1939328,-4104
"2025-04-15 22:00:00","CVP","Chinook Salmon","Unclipped","Fall","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",62,1,4,2.54,"C250419CVP",0.67900002,1939318,-4104
"2025-04-15 22:00:00","CVP","Chinook Salmon","Unclipped","Fall","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",79,1,4,2.54,"C250418CVP",0.65799999,1939319,-4104
"2025-04-15 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",26,30,120,0.25,"Normal count",84,1,4,2.54,NA,NA,1939320,-4104
"2025-04-15 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",26,30,120,0.25,"Normal count",87,1,4,2.54,NA,NA,1939321,-4104
"2025-04-15 23:59:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",85,1,4,2.54,"C250420CVP",0.546,1939322,-4104
"2025-04-16 02:00:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",76,1,4,2.54,NA,NA,1948835,-4079
"2025-04-16 02:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",94,1,4,2.54,NA,NA,1948836,-4079
"2025-04-16 04:00:00","CVP","Chinook Salmon","Clipped","Fall",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",77,1,4,2.54,NA,NA,1948822,-4079
"2025-04-16 04:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",91,1,4,2.54,NA,NA,1948823,-4079
"2025-04-16 04:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",94,1,4,2.54,NA,NA,1948824,-4079
"2025-04-16 04:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",103,1,4,2.88,NA,NA,1948825,-4079
"2025-04-16 06:00:00","CVP","Chinook Salmon","Unclipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",85,1,4,2.54,NA,NA,1948846,-4079
"2025-04-16 08:00:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",75,1,4,2.54,NA,NA,1948801,-4079
"2025-04-16 11:00:00","SWP","Chinook Salmon","Unclipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,60,0.5,"Normal count",73,1,2,8.33,NA,NA,1939384,-4079
"2025-04-16 11:00:00","SWP","Chinook Salmon","Unclipped","Fall","Fall",NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,60,0.5,"Normal count",73,1,2,8.33,"C250408SWPa",0.83999997,1939384,-4079
"2025-04-16 11:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,60,0.5,"Normal count",98,1,2,8.33,NA,NA,1939390,-4079
"2025-04-16 16:30:00","SWP","Chinook Salmon","Unclipped","Fall","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",78,1,1,4.33,"C250409SWP",0.97399998,1939386,-4079
"2025-04-16 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,NA,NA,NA,"Second flush",89,1,1,4.33,NA,NA,1939387,-4079
"2025-04-16 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,NA,NA,NA,"Second flush",95,1,1,4.33,NA,NA,1939388,-4079
"2025-04-16 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,NA,NA,NA,"Second flush",95,1,1,4.33,NA,NA,1939388,-4079
"2025-04-16 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,NA,NA,NA,"Second flush",95,1,1,4.33,NA,NA,1939388,-4079
"2025-04-16 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,NA,NA,NA,"Second flush",95,1,1,4.33,NA,NA,1939388,-4079
"2025-04-16 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,NA,NA,NA,"Second flush",96,1,1,4.33,NA,NA,1939389,-4079
"2025-04-16 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,NA,NA,NA,"Second flush",99,1,1,4.33,NA,NA,1939391,-4079
"2025-04-16 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,NA,NA,NA,"Second flush",101,1,1,4.33,NA,NA,1939392,-4079
"2025-04-16 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,NA,NA,NA,"Second flush",103,1,1,4.33,NA,NA,1939393,-4079
"2025-04-16 18:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",87,1,4,2.54,NA,NA,1948821,-4079
"2025-04-16 20:00:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",70,1,4,2.54,NA,NA,1948838,-4079
"2025-04-16 20:00:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",74,1,4,2.54,NA,NA,1948839,-4079
"2025-04-16 20:00:00","CVP","Chinook Salmon","Unclipped","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",77,1,4,2.54,NA,NA,1948840,-4079
"2025-04-16 20:00:00","CVP","Chinook Salmon","Unclipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",82,2,8,5.07,NA,NA,1948841,-4079
"2025-04-16 20:00:00","CVP","Chinook Salmon","Unclipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",83,1,4,2.54,NA,NA,1948842,-4079
"2025-04-16 20:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",92,1,4,2.54,NA,NA,1948843,-4079
"2025-04-16 20:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",93,1,4,2.54,NA,NA,1948844,-4079
"2025-04-16 20:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",93,1,4,2.54,NA,NA,1948844,-4079
"2025-04-16 20:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",93,1,4,2.54,NA,NA,1948844,-4079
"2025-04-16 20:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",93,1,4,2.54,NA,NA,1948844,-4079
"2025-04-16 20:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",99,1,4,2.54,NA,NA,1948845,-4079
"2025-04-16 22:00:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",74,1,4,2.54,NA,NA,1948814,-4079
"2025-04-16 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",81,1,4,2.54,NA,NA,1948816,-4079
"2025-04-16 22:00:00","CVP","Chinook Salmon","Unclipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",81,1,4,2.54,NA,NA,1948815,-4079
"2025-04-16 22:00:00","CVP","Chinook Salmon","Unclipped","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",83,2,8,5.07,NA,NA,1948817,-4079
"2025-04-16 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",92,1,4,2.54,NA,NA,1948818,-4079
"2025-04-16 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",94,1,4,2.54,NA,NA,1948819,-4079
"2025-04-16 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",27,30,120,0.25,"Normal count",97,1,4,2.54,NA,NA,1948820,-4079
"2025-04-16 23:59:00","CVP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",79,1,4,2.54,NA,NA,1948837,-4079
"2025-04-17 04:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",89,1,4,2.54,"C250429CVP",0.64099997,1939516,-4010
"2025-04-17 04:00:00","CVP","Chinook Salmon","Unclipped","Spring","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",90,1,4,2.54,"C250430CVP",0.414,1939517,-4010
"2025-04-17 04:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",96,1,4,2.54,NA,NA,1939518,-4010
"2025-04-17 06:00:00","CVP","Chinook Salmon","Unclipped","Fall","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",70,1,4,2.54,"C250431CVP",0.96499997,1939513,-4010
"2025-04-17 06:00:00","CVP","Chinook Salmon","Unclipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",80,1,4,2.54,NA,NA,1939514,-4010
"2025-04-17 06:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",101,1,4,2.88,NA,NA,1939515,-4010
"2025-04-17 10:00:00","CVP","Chinook Salmon","Unclipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",72,1,4,2.54,NA,NA,1939492,-4010
"2025-04-17 15:00:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",86,1,4,16.52,"C250365SWP",0.579,1939456,-4010
"2025-04-17 15:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",104,1,4,17.42,NA,NA,1939466,-4010
"2025-04-17 16:00:00","CVP","Chinook Salmon","Unclipped","Fall","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",79,1,4,2.54,"C250432CVP",0.91399997,1939499,-4010
"2025-04-17 16:00:00","CVP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",84,1,4,2.54,"C250433CVP",0.64999998,1939500,-4010
"2025-04-17 16:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",85,1,4,2.54,NA,NA,1939501,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Unclipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",75,1,1,4.33,NA,NA,1939453,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Unclipped","Fall","Fall",NA,"100000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",75,1,1,4.33,"C250373SWP",0.796,1939453,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Unclipped","Fall","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",81,1,1,4.33,"C250374SWP",0.93599999,1939454,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",82,1,1,4.33,"C250369SWP",0.97000003,1939455,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",89,1,1,4.33,"C250375SWP",0.79699999,1939457,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,NA,NA,NA,"Second flush",90,1,1,4.33,NA,NA,1939463,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",92,1,1,4.33,"C250367SWP",0.74699998,1939459,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,NA,NA,NA,"Second flush",93,1,1,4.33,NA,NA,1939464,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,NA,NA,NA,"Second flush",93,1,1,4.33,NA,NA,1939464,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",93,1,1,4.33,"C250372SWP",0.69300002,1939460,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,NA,NA,NA,"Second flush",93,1,1,4.33,NA,NA,1939464,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,NA,NA,NA,"Second flush",93,1,1,4.33,NA,NA,1939464,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",97,1,1,4.33,"C250368SWP",0.833,1939461,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,NA,NA,NA,"Second flush",102,1,1,4.33,NA,NA,1939465,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,NA,NA,NA,"Second flush",102,1,1,4.33,NA,NA,1939465,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,NA,NA,NA,"Second flush",102,1,1,4.33,NA,NA,1939465,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,NA,NA,NA,"Second flush",102,1,1,4.33,NA,NA,1939465,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",103,1,1,4.33,"C250370SWP",0.435,1939462,-4010
"2025-04-17 16:30:00","SWP","Chinook Salmon","Unclipped","Spring","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",103,1,1,4.33,"C250371SWP",0.759,1939462,-4010
"2025-04-17 20:00:00","CVP","Chinook Salmon","Clipped","Fall",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",72,1,4,2.54,NA,NA,1939468,-4010
"2025-04-17 20:00:00","CVP","Chinook Salmon","Clipped","Fall",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",80,1,4,2.54,NA,NA,1939469,-4010
"2025-04-17 20:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",87,1,4,2.54,NA,NA,1939470,-4010
"2025-04-17 20:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","063230","FRH","Experimental",2025-03-21,2025-03-21,1,"Feather River at Boyd's Pump Boat Ramp",27,30,120,0.25,"Normal count",89,1,4,2.54,NA,NA,1939471,-4010
"2025-04-17 22:00:00","CVP","Chinook Salmon","Unclipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",75,1,4,2.54,NA,NA,1939483,-4010
"2025-04-17 22:00:00","CVP","Chinook Salmon","Unclipped","Fall","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",78,1,4,2.54,"C250434CVP",0.94800001,1939484,-4010
"2025-04-17 22:00:00","CVP","Chinook Salmon","Clipped","Fall",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",79,1,4,2.54,NA,NA,1939485,-4010
"2025-04-17 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",82,1,4,2.54,NA,NA,1939486,-4010
"2025-04-17 22:00:00","CVP","Chinook Salmon","Unclipped","Spring",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",88,1,4,2.54,NA,NA,1939487,-4010
"2025-04-17 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",91,1,4,2.54,NA,NA,1939488,-4010
"2025-04-17 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",93,1,4,2.54,NA,NA,1939489,-4010
"2025-04-17 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",96,1,4,2.54,NA,NA,1939490,-4010
"2025-04-17 22:00:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",99,1,4,2.54,NA,NA,1939491,-4010
"2025-04-17 23:59:00","CVP","Chinook Salmon","Unclipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",76,1,4,2.54,NA,NA,1939510,-4010
"2025-04-17 23:59:00","CVP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",28,30,120,0.25,"Normal count",102,1,4,2.88,NA,NA,1939511,-4010
"2025-04-18 06:00:00","CVP","Chinook Salmon","Unclipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,30,120,0.25,"Normal count",74,1,4,3.27,NA,NA,1939552,-3721
"2025-04-18 15:00:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",29,30,120,0.25,"Normal count",111,1,4,17.4,NA,NA,1939546,-3721
"2025-04-18 15:30:00","SWP","Chinook Salmon","Clipped","Fall",NA,NA,"100000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",78,1,1,4.33,NA,NA,1939521,-3721
"2025-04-18 15:30:00","SWP","Chinook Salmon","Clipped","Fall","Fall",NA,"100000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",78,1,1,4.33,"C250380SWP",0.54500002,1939521,-3721
"2025-04-18 15:30:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",83,1,1,4.33,"C250379SWP",0.93900001,1939523,-3721
"2025-04-18 15:30:00","SWP","Chinook Salmon","Unclipped","Spring","Fall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Second flush",86,1,1,4.33,"C250378SWP",0.99800003,1939524,-3721
"2025-04-18 15:30:00","SWP","Chinook Salmon","Clipped","Spring",NA,"Spring","061866","SCARF","Experimental",2025-03-19,2025-03-20,2,"San Joaquin River at Highway 140",29,NA,NA,NA,"Second flush",91,1,1,4.33,NA,NA,1939532,-3721
